Museum ID,Museum Name,Legal Name,Alternate Name,Museum Type,Institution Name,Street Address,City,State,Zip Code,Phone Number,Latitude,Longitude,Locale Code (NCES),County Code (FIPS),State Code (FIPS),Region Code (AAM),Employer ID Number,Tax Period,Income,Revenue
8402300046,MAINE NARROW GAUGE RAILROAD MUSEUM,THE MAINE NARROW GAUGE RAILROAD AND INDUSTRIAL HERTIAGE TRU,,SCIENCE & TECHNOLOGY MUSEUM OR PLANETARIUM,,58 FORE ST,PORTLAND,ME,4101,2078280814,43.66294,-70.24457,1,5,23,1,10478004,201312,580958,374895
8402300390,MAINE NATURAL HISTORY OBSERVATORY,MAINE NATURAL HISTORY OBSERVATORY,,SCIENCE & TECHNOLOGY MUSEUM OR PLANETARIUM,,317 GUZZLE RD,GOULDSBORO,ME,4607,2079632012,44.49866,-68.05708,4,9,23,1,200718450,201406,88693,88693
8402300494,MAINE PROJECT FOR FINE ART CONSERVATION,MAINE PROJECT FOR FINE ART CONSERVATION,,GENERAL MUSEUM,,142 HIGH ST STE 420,PORTLAND,ME,4101,2078711678,43.65407,-70.26343,1,5,23,1,271826344,201312,141734,141734
8402300458,MAINE SPORTS HALL OF FAME,MAINE SPORTS HALL OF FAME INC,,GENERAL MUSEUM,,PO BOX 8554,PORTLAND,ME,4104,2077757463,43.66057,-70.26237,1,5,23,1,237297043,201312,0,0
8402300434,MAINE STATE MUSEUM,FRIENDS OF THE MAINE STATE MUSEUM INC,,GENERAL MUSEUM,,83 STATE HOUSE STA,AUGUSTA,ME,4333,,44.30951,-69.78351,3,11,23,1,223181040,201306,165034,164082
8402300274,MAINE TOY TRAIN MUSEUM,MAINE TOY TRAIN MUSEUM,,GENERAL MUSEUM,,PO BOX 7668,PORTLAND,ME,4112,,43.65849,-70.25758,1,5,23,1,10505358,,,
8402300044,MAINE'S SWEDISH COLONY,MAINE'S SWEDISH COLONY INC.,,GENERAL MUSEUM,,CAPITOL HILL RD. PO BOX 50 NEW,NEW SWEDEN,ME,4762,2078963071,46.97319,-68.1214,4,3,23,1,,,,
8402300263,MARINE MAMMALS OF MAINE,MARINE MAMMALS OF MAINE,,GENERAL MUSEUM,,3 INDIAN RIDGE DRIVE,BIDDEFORD,ME,4005,8005329551,43.38423,-70.54522,3,31,23,1,10500070,201312,10404,10404
8402300320,MATTHEWS MUSEUM OF MAINE HERITAGE,MATTHEWS MUSEUM OF MAINE HERITAGE,,GENERAL MUSEUM,,PO BOX 582,UNION,ME,4862,2075422379,44.25368,-69.27528,4,13,23,1,10543360,,,
8409500644,MAYNARD F. JORDAN PLANETARIUM & OBSERVATORY,UNIVERSITY OF MAINE SYSTEM INC,,SCIENCE & TECHNOLOGY MUSEUM OR PLANETARIUM,UNIVERSITY OF MAINE,167 RANGELEY ROAD,ORONO,ME,4469,2075811341,44.8022,-68.77152,1,19,23,1,16000769,201306,,
8402300039,MC CARTNEY HOUSE MUSEUM,MC CARTNEY HOUSE MUSEUM,,GENERAL MUSEUM,,25 MAIN ST,OAKLAND,ME,4963,,44.54769,-69.71807,3,11,23,1,,,,
8402300471,MERRYMEETING ARTS CENTER,MERRYMEETING ARTS CENTER,,ART MUSEUM,,9 MAIN STREET,BOWDOINHAM,ME,4008,2077100349,44.00837,-69.89586,4,23,23,1,260244393,201412,0,0
8402300460,MERRYMEETING WATERFOWL MUSEUM,MERRYMEETING WATERFOWL MUSEUM,,GENERAL MUSEUM,,HARPSWELL RD,BRUNSWICK,ME,4011,,43.90378,-69.96697,3,5,23,1,237302550,,,
8402300405,MID COAST SPORTS HALL OF FAME,MID COAST SPORTS HALL OF FAME,,GENERAL MUSEUM,,22 ATLANTIC HWY,NORTHPORT,ME,4849,,44.2855,-69.00854,4,27,23,1,205929101,201312,0,0
8402300420,MONHEGAN HISTORIAL & CULTURAL MUSEUM ASSOCIATION,MONHEGAN HISTORIAL & CULTURAL MUSEUM ASSOCIATION,MONHEGAN MUSEUM,HISTORY MUSEUM,,1 LIGHTHOUSE HILL,MONHEGAN,ME,4852,2075967003,43.76873,-69.31345,4,,23,1,222572864,201312,407276,407276
8402300154,MONMOUTH MUSEUM,MONMOUTH MUSEUM,,GENERAL MUSEUM,,PO BOX 352,MONMOUTH,ME,4259,2079332287,44.23772,-70.03595,4,11,23,1,10360505,201312,30244,23568
8402300144,MOOSEHEAD MARINE MUSEUM,MOOSEHEAD MARINE MUSEUM INC,,GENERAL MUSEUM,,PO BOX 1151,GREENVILLE,ME,4441,2076952716,45.46977,-69.59181,4,21,23,1,10356422,201312,272650,248736
8402300435,MUSEUM AT PORTLAND HEAD LIGHT,MUSEUM AT PORTLAND HEAD LIGHT,,GENERAL MUSEUM,,PO BOX 6260,CAPE ELIZ,ME,4107,2077992661,43.61987,-70.21366,2,5,23,1,223201871,201406,564212,286259
8402300271,MUSEUM L-A,MUSEUM L-A,,GENERAL MUSEUM,,35 CANAL STREET,LEWISTON,ME,4240,2073333881,44.09703,-70.21828,1,1,23,1,10504257,201312,365534,365307
8402300289,MUSEUM OF AFRICAN CULTURE,THE MUSEUM OF AFRICAN CULTURE,,GENERAL MUSEUM,,13 BROWN ST STE 103,PORTLAND,ME,4101,2078717188,43.65623,-70.25992,1,5,23,1,10519039,201412,0,0
8402300330,MUSEUM OF ART OF OGUNQUIT,MUSEUM OF ART OF OGUNQUIT,,ART MUSEUM,,PO BOX 815,OGUNQUIT,ME,3907,2076464909,43.23336,-70.58998,4,31,23,1,16010628,201312,674339,605998
8402300035,MUSEUM OF CHEBEAGUE HISTORY,MUSEUM OF CHEBEAGUE HISTORY,,GENERAL MUSEUM,,137 SOUTH RD,CHEBEAGUE ISLAND,ME,4017,2078465237,43.74587,-70.10557,4,5,23,1,,,,
8409400429,MUSEUM OF YARMOUTH HISTORY,MUSEUM OF YARMOUTH HISTORY,,GENERAL MUSEUM,,P.O. BOX 107,YARMOUTH,ME,4096,,43.79639,-70.17758,2,5,23,1,,,,
8402300507,NANAS DREAM MUSEUM OF MINIATURES,NANAS DREAM MUSEUM OF MINIATURES,,GENERAL MUSEUM,,RT 106 BOX 583,LEEDS,ME,4263,,44.09664,-70.23274,1,1,23,1,311817861,,,
8409501161,NATURAL HISTORY MUSEUM,COLLEGE OF THE ATLANTIC,,NATURAL HISTORY MUSEUM,COLLEGE OF THE ATLANTIC,105 EDEN STREET,BAR HARBOR,ME,4609,2072882917,44.3924,-68.22001,3,9,23,1,237032625,201406,33490140,28663606
8402300278,NATURAL RESOURCE EDUCATION CENTER AT MOOSEHEAD,NATURAL RESOURCE EDUCATION CENTER AT MOOSEHEAD,,GENERAL MUSEUM,,PO BOX 1359,GREENVILLE,ME,4441,,45.49409,-69.55897,4,21,23,1,10505918,201306,29263,29263
8402300083,NEAL DOW MEMORIAL,MAINE WOMANS CHRISTIAN TEMPERANCE,,GENERAL MUSEUM,,714 CONGRESS ST,PORTLAND,ME,4102,2077737773,43.65297,-70.26946,1,5,23,1,10114140,201408,27893,22209
8402300368,NEW ENGLAND MUSEUM TELEPHONY,NEW ENGLAND MUSEUM OF TELEPHONY INCORPORATED,,GENERAL MUSEUM,,PO BOX 1377,ELLSWORTH,ME,4605,2076679491,44.63742,-68.56955,4,9,23,1,42880394,201409,46016,
8402300547,NEW SANDY RIVER & RANGELEY LAKES RAILROAD,NEW SANDY RIVER & RANGELEY LAKES RAILROAD,,HISTORY MUSEUM,,PO BOX B,PHILLIPS,ME,4966,,44.82979,-70.33968,4,7,23,1,753096083,201312,34074,
8409500730,NORTHERN MAINE MUSEUM OF SCIENCE,UNIVERSITY OF MAINE SYSTEM INC,,SCIENCE & TECHNOLOGY MUSEUM OR PLANETARIUM,UNIVERSITY OF MAINE AT PRESQUE ISLE,181 MAIN STREET,PRESQUE ISLE,ME,4769,2077689482,44.8022,-68.77152,1,19,23,1,16000769,201306,,
8402300023,NYLANDER MUSEUM,NYLANDER MUSEUM,,GENERAL MUSEUM,,657 MAIN ST,CARIBOU,ME,4736,2074934209,46.86466,-68.01172,3,3,23,1,,,,
8402300028,OCEANARIUM SOUTHWEST HARBOR,OCEANARIUM SOUTHWEST HARBOR,,GENERAL MUSEUM,,172 CLARK POINT RD,SOUTHWEST HARBOR,ME,4679,2072447330,44.2768,-68.3137,4,9,23,1,,,,
8402300403,ODAMOGAN LIVING HISORY MUSEUM,ODAMOGAN LIVING HISORY MUSEUM,,GENERAL MUSEUM,,PO BOX 232,LITCHFIELD,ME,4350,2075822010,44.1649,-69.94432,4,11,23,1,205742862,201212,0,0
8402300369,OGUNQUIT ARTS COLLABORATIVE,OGUNQUIT ARTS COLLABORATIVE,,ART MUSEUM,,1 SCHOONER LNDG,YORK,ME,3909,2076468400,43.15514,-70.65273,2,,23,1,43347169,201312,49447,49447
8402300381,OGUNQUIT HERITAGE MUSEUM,FRIENDS OF THE OGUNQUIT HERITAGE MUSEUM,,GENERAL MUSEUM,,PO BOX 723,OGUNQUIT,ME,3907,,43.252,-70.60142,4,,23,1,134238663,201412,0,0
8402300318,OLD TOWN MARINE MUSEUM,OLD TOWN MARINE MUSEUM,,HISTORY MUSEUM,,683 MAIN ROAD,MILFORD,ME,4461,,44.9837,-68.63381,4,19,23,1,10540246,,,
8402300188,OLD TOWN MUSEUM,OLD TOWN MUSEUM,,GENERAL MUSEUM,,PO BOX 375,OLD TOWN,ME,4468,2078277256,44.92741,-68.64415,2,19,23,1,10381906,201412,0,0
8402300422,OWLS HEAD TRANSPORTATION MUSEUM,THE OWLS HEAD TRANSPORTATION MUSEUM,,SCIENCE & TECHNOLOGY MUSEUM OR PLANETARIUM,,PO BOX 277,OWLS HEAD,ME,4854,2075944418,44.06949,-69.08737,4,,23,1,222590547,201312,1499601,1449177
8402300457,PATTEN LUMBERMENS MUSEUM,PATTEN LUMBERMENS MUSEUM INC,,GENERAL MUSEUM,,PO BOX 300,PATTEN,ME,4765,2075282650,46.00144,-68.45769,4,19,23,1,237293409,201412,0,0
8409500747,PEARY-MACMILLAN ARCTIC MUSEUM,BOWDOIN COLLEGE,,SCIENCE & TECHNOLOGY MUSEUM OR PLANETARIUM,BOWDOIN COLLEGE,9500 COLLEGE STREET,BRUNSWICK,ME,4011,2077253416,43.85601,-70.02955,4,5,23,1,10215213,201306,577125000,231515000
8402300338,PENOBSCOT MARINE MUSEUM,PENOBSCOT MARINE MUSEUM,,GENERAL MUSEUM,,PO BOX 498,SEARSPORT,ME,4974,2075482529,44.4571,-68.91541,4,27,23,1,16015647,201403,1850190,1186999
8402300025,PENOBSCOT NATION MUSEUM,PENOBSCOT MARINE MUSEUM,,GENERAL MUSEUM,,6 RIVER ROAD,OLD TOWN,ME,4468,2078274153,44.47704,-68.93499,4,27,23,1,16015647,201403,1850190,1186999
8402300483,PITTSTON FARM,FRIENDS OF PITTSTON FARM,,HISTORY MUSEUM,,53 PITTSTON FARM RD,PITTSTON ACADY GRT,ME,4478,2072800000,45.71606,-69.80639,4,25,23,1,264374879,201412,0,0
8402300030,PORTLAND FIRE MUSEUM,PORTLAND FIRE MUSEUM,,GENERAL MUSEUM,,157 SPRING ST,PORTLAND,ME,4101,2077722040,43.65229,-70.26328,1,5,23,1,,,,
8402300180,PORTLAND MUSEUM OF ART,PORTLAND MUSEUM OF ART,PORTLAND MUSEUM OF ART,ART MUSEUM,,7 CONGRESS SQ,PORTLAND,ME,4101,2077756148,43.65256,-70.26193,1,5,23,1,10378420,201401,13070571,4957255
8402300367,PRESQUE ISLE AIR MUSEUM,PRESQUE ISLE AIR MUSEUM INC,,GENERAL MUSEUM,,650 AIRPORT DR,PRESQUE ISLE,ME,4769,,46.69143,-68.04252,3,3,23,1,30511380,201312,0,0
8402300022,PROJECT PUFFIN AUDOBON CENTER,PUFFIN FOUNDATION WEST LTD,,GENERAL MUSEUM,,311 MAIN ST,ROCKLAND,ME,4841,2075965566,39.96684,-82.99974,1,49,39,4,272753994,201312,2528884,
8402300287,RAITT HOMESTEAD FARM MUSEUM,RAITT HOMESTEAD FARM MUSEUM,,GENERAL MUSEUM,,140 WORSTER RD,ELIOT,ME,3903,2077480860,43.15624,-70.80445,4,31,23,1,10516323,201312,63751,46891
8402300161,RANGELEY LAKES REGION LOGGING MUSEUM,RANGELEY LAKES REGION LOGGING MUSEUM,,SCIENCE & TECHNOLOGY MUSEUM OR PLANETARIUM,,PO BOX 154,RANGELEY,ME,4970,2078643939,44.96411,-70.65558,4,,23,1,10363861,201312,0,0
8402300546,RUFUS PORTER MUSEUM,RUFUS PORTER MUSEUM INC,,GENERAL MUSEUM,,PO BOX 544,BRIDGTON,ME,4009,2076472828,44.05673,-70.71969,4,5,23,1,743175428,201312,233074,233074
8402300101,RUGGLES HOUSE SOCIETY,RUGGLES HOUSE SOCIETY,RUGGLES HOUSE SOCIETY,HISTORY MUSEUM,,PO BOX 116,COLUMBIA FLS,ME,4623,2074834637,44.65151,-67.73304,4,29,23,1,10246546,201406,261630,70943
8402300475,SAIL POWER AND STEAM MUSEUM,SAIL POWER AND STEAM MUSEUM,,GENERAL MUSEUM,,75 MECHANIC ST,ROCKLAND,ME,4841,2075960200,44.09328,-69.10757,3,13,23,1,261473502,201312,181246,-496061
8402300105,SEAL COVE AUTO MUSEUM,SEAL COVE AUTO MUSEUM,,GENERAL MUSEUM,,PO BOX 45,MOUNT DESERT,ME,4660,2072449242,44.295,-68.40249,4,9,23,1,10277592,201312,414676,
8402300015,SEASHORE TROLLEY MUSEUM,SEASHORE TROLLEY MUSEUM,,GENERAL MUSEUM,,195 LOG CABIN ROAD,KENNEBUNKPORT,ME,4046,2079672800,43.4071,-70.48942,4,31,23,1,,,,
8402300017,SHAKER MUSEUM,SHAKER MUSEUM,,GENERAL MUSEUM,,707 SHAKER ROAD,NEW GLOUSTER,ME,4260,2079264597,43.9865,-70.36378,4,5,23,1,,,,
8402300256,SHOWME,SHOWME INC,,GENERAL MUSEUM,,PO BOX 637,SABATTUS,ME,4280,,44.11145,-70.07482,4,1,23,1,10494197,,,
8402300261,SKI MUSEUM OF MAINE,SKI MUSEUM OF MAINE,,GENERAL MUSEUM,,238 FIELDS POND RD,ORRINGTON,ME,4474,2072652023,44.73961,-68.75057,4,19,23,1,10498447,201406,63886,63886
8402300096,SKOWHEGAN HISTORY HOUSE MUSEUM,HISTORY HOUSE ASSOCIATION INCORPORATED,,GENERAL MUSEUM,,66 ELM ST,SKOWHEGAN,ME,4976,2074746632,44.76564,-69.72533,3,25,23,1,10217324,201412,26456,
8402300304,SKYLINE FARM,SKYLINE FARM,,HISTORY MUSEUM,,PO BOX 144,YARMOUTH,ME,4096,2078299203,43.82667,-70.24218,4,5,23,1,10530955,201308,50436,41202
8402300012,SOUTHARD CHTJ HOUSE MUSEUM,SOUTHARD CHTJ HOUSE MUSEUM,,GENERAL MUSEUM,,75 MAIN ST,RICHMOND,ME,4357,2077378202,44.08906,-69.80363,4,23,23,1,,,,
8402300322,SOUTHERN AROOSTOOK AGRICULTURAL MUSEUM,SOUTHERN AROOSTOOK AGRICULTURAL MUSEUM,,GENERAL MUSEUM,,1678 US HWY 1,LITTLETON,ME,4730,,46.24019,-67.84097,4,3,23,1,10545607,201402,37485,28709
8402300016,SOUTHWORTH PLANETARIUM,SOUTHWORTH PLANETARIUM,,SCIENCE & TECHNOLOGY MUSEUM OR PLANETARIUM,,96 FALMOUTH ST,PORTLAND,ME,4103,2077804249,43.72487,-70.2543,2,5,23,1,,,,
8402300537,SPACE GALLERY,SPACE GALLERY,,SCIENCE & TECHNOLOGY MUSEUM OR PLANETARIUM,,538 CONGRESS ST,PORTLAND,ME,4101,2078285600,43.6555,-70.26151,1,5,23,1,510432635,201312,523251,523251
8402300365,SPIRITS ALIVE,SPIRITS ALIVE,,HISTORY MUSEUM,,PO BOX 18209,PORTLAND,ME,4112,2077726828,43.65538,-70.26189,1,5,23,1,20814406,201412,0,0
8402300014,SPRING POINT MUSEUM,SPRING POINT MUSEUM,,GENERAL MUSEUM,,FORT ROAD,SOUTH PORTLAND,ME,4106,2077996337,43.63543,-70.26969,1,5,23,1,,,,
8402300185,STANLEY MUSEUM,STANLEY MUSEUM INC,STANLEY MUSEUM,GENERAL MUSEUM,,PO BOX 77,KINGFIELD,ME,4947,2072652729,44.95342,-70.15235,4,7,23,1,10379498,201312,158757,151674
8402300019,STOCKHOLM MUSEUM,STOCKHOLM HISTORICAL SOCIETY INC,,GENERAL MUSEUM,,280 MAIN ST,STOCKHOLM,ME,4783,,47.03903,-68.14051,4,3,23,1,10356095,201412,0,0
8402300370,SWANS ISLAND LOBSTER AND MARINE MUSEUM,SWANS ISLAND LOBSTER AND MARINE MUSEUM INC,,GENERAL MUSEUM,,4 QUARRY POND ROAD,SWANS ISLAND,ME,4685,,44.15965,-68.42572,4,9,23,1,43365058,201412,0,0
8409400643,TANTE BLANCHE MUSEUM,TANTE BLANCHE MUSEUM,,GENERAL MUSEUM,,U.S. #1,MADAWASKA,ME,4756,,47.33576,-68.33645,4,,23,1,,,,
8409501829,TATE HOUSE MUSEUM,TATE HOUSE MUSEUM,,GENERAL MUSEUM,,1267 WESTBROOK STREET,PORTLAND,ME,4102,2077746177,43.65761,-70.31205,1,5,23,1,201283552,201312,77788,71989
8402300020,TELEPHONE MUSEUM,TELEPHONE MUSEUM,,GENERAL MUSEUM,,166 WINKUMPAUGH RD,ELLSWORTH,ME,4605,2076679491,44.63742,-68.56955,4,9,23,1,,,,
8409504171,THOMAS COLLEGE ART GALLERY,THOMAS COLLEGE,,ART MUSEUM,THOMAS COLLEGE,180 W RIVER RD,WATERVILLE,ME,4901,,44.53431,-69.65421,4,11,23,1,10263385,201306,28356438,26350683
8402300159,TURNER NATURAL HISTORY CLUB,TURNER NATURAL HISTORY CLUB,,NATURAL HISTORY MUSEUM,,26 VALLEY VIEW DR,TURNER,ME,4282,2076652068,44.25805,-70.2217,4,1,23,1,10362430,201410,0,0
8402300268,U OF SOUTHERN MAINE LIBRARY,MAINE PHILANTHROPY CENTER,U OF SOUTHERN MAINE LIBRARY,GENERAL MUSEUM,,PO BOX 9301,PORTLAND,ME,4104,2077804270,43.66307,-70.27218,1,5,23,1,10503126,201312,338863,338863
8402300001,UMBRELLA COVER MUSEUM,UMBRELLA COVER MUSEUM,,GENERAL MUSEUM,,62B ISLAND AVE,PEAKS ISLAND,ME,4108,2077664496,43.65548,-70.19788,4,5,23,1,,,,
8409504212,UMF ART GALLERY,UNIVERSITY OF MAINE SYSTEM INC,,ART MUSEUM,UNIVERSITY OF MAINE AT FARMINGTON,246 MAIN STREET,FARMINGTON,ME,4938,,44.8022,-68.77152,1,19,23,1,16000769,201306,,
8402300006,UNITED SPORTS ANTIQUES,UNITED SPORTS ANTIQUES,,GENERAL MUSEUM,,2247 AUBURN RD,TURNER,ME,4282,2072248444,44.32711,-70.25552,4,1,23,1,,,,
8409504258,UNIVERSITY OF MAINE MUSEUM OF ART,UNIVERSITY OF MAINE SYSTEM INC,,ART MUSEUM,UNIVERSITY OF MAINE,168 COLLEGE AVENUE,ORONO,ME,4469,,44.8022,-68.77152,1,19,23,1,16000769,201306,,
8409504263,UNIVERSITY OF NEW ENGLAND GALLERY OF ART,UNIVERSITY OF NEW ENGLAND,,ART MUSEUM,UNIVERSITY OF NEW ENGLAND,716 STEVENS AVE,BIDDEFORD,ME,4103,2072214499,43.45811,-70.3836,1,31,23,1,10211810,201405,212522203,206263414
8409501040,UNIVERSITY OF SOUTHERN MAINE PLANETARIUM,UNIVERSITY OF MAINE SYSTEM INC,,SCIENCE & TECHNOLOGY MUSEUM OR PLANETARIUM,UNIVERSITY OF SOUTHERN MAINE,70 FALMOUTH STREET,PORTLAND,ME,4103,2077804249,44.8022,-68.77152,4,19,23,1,16000769,201306,,
8409504273,USM ART GALLERIES,UNIVERSITY OF MAINE SYSTEM INC,,ART MUSEUM,UNIVERSITY OF SOUTHERN MAINE,96 FALMOUTH ST,GORHAM,ME,4103,,44.8022,-68.77152,1,19,23,1,16000769,201306,,
8402300504,USS JOHN F KENNEDY MUSEUM,USS JOHN F KENNEDY MUSEUM,,HISTORY MUSEUM,,PO BOX 683,PORTLAND,ME,4104,,43.66057,-70.26237,1,5,23,1,300593890,201412,0,0
8402300005,W W AND F RAILWAY MUSEUM,W W AND F RAILWAY MUSEUM,,GENERAL MUSEUM,,97 CROSS RD,ALNA,ME,4535,2078824193,44.05784,-69.6191,4,15,23,1,,,,
8402300003,WAPONAHKI MUSEUM AND CULTURAL RESOURCE CENTER,WAPONAHKI MUSEUM AND CULTURAL RESOURCE CENTER,,GENERAL MUSEUM,,59 PASSAMAQUODDY ROAD,PERRY,ME,4667,2078532600,44.95567,-67.047,4,29,23,1,,,,
8402300463,WASHBURN NORLANDS FOUNDATION,WASHBURN NORLANDS FOUNDATION INC,WASHBURN NORLANDS FOUNDATION,HISTORY MUSEUM,,290 NORLANDS RD,LIVERMORE,ME,4253,2078974366,44.39878,-70.20916,4,1,23,1,237324567,201312,161653,161653
8402300190,WELLS AUTO MUSEUM,WELLS AUTO MUSEUM,,GENERAL MUSEUM,,PO BOX 496,WELLS,ME,4090,2076469064,43.31327,-70.58371,4,31,23,1,10382821,201312,2730,2730
8402300168,WENDELL GILLEY MUSEUM OF BIRD CARVING,WENDELL GILLEY MUSEUM OF BIRD CARVING THE,,ART MUSEUM,,PO BOX 254,SOUTHWEST HBR,ME,4679,2072447555,44.28417,-68.32447,4,9,23,1,10368574,201312,464890,385803
8409400750,WESTERN MAINE CHILDREN'S MUSEUM,WESTERN MAINE CHILDRENS MUSEUM,,CHILDREN'S MUSEUM,,PO BOX 1161,WILTON,ME,4294,,44.60577,-70.22548,4,7,23,1,800959538,201412,0,0
8402300389,WESTERN MAINE PAPER & HERITAGE MUSEUM,WESTERN MAINE PAPER & HERITAGE MUSEUM,,GENERAL MUSEUM,,PO BOX 293,JAY,ME,4239,2075921807,44.47957,-70.19474,3,7,23,1,200515266,201412,0,0
8409504340,WHITE ART GALLERY,HUSSON UNIVERSITY,,ART MUSEUM,HUSSON UNIVERSITY,1 COLLEGE CIRCLE,BANGOR,ME,4401,,44.83253,-68.8007,4,19,23,1,10271210,201406,57077665,57014084
8402300008,WILHELM REICH MUSEUM,WILHELM REICH INFANT TRUST,,GENERAL MUSEUM,,PO BOX 687,RANGELEY,ME,4970,2078643443,44.96411,-70.65558,4,,23,1,10485254,201312,969028,133277
8402300167,WILLIAM A FARNSWORTH LIBRARY AND ART MUSEUM,WILLIAM A FARNSWORTH LIBRARY AND ART MUSEUM INC,WILLIAM A. FARNSWORTH LIBRARY AND ART MUSEUM,ART MUSEUM,,16 MUSEUM STREET,ROCKLAND,ME,4841,2075966457,44.10305,-69.1092,3,13,23,1,10368070,201312,6467717,2895460
8402300444,WILSON MUSEUM,CASTINE SCIENTIFIC SOCIETY,,HISTORY MUSEUM,,PO BOX 196,CASTINE,ME,4421,2073269247,44.42123,-68.79139,4,,23,1,237059689,201312,4019431,662847
8402300157,WINTERPORT HISTORICAL ASSOCIATION,WINTERPORT HISTORICAL ASSOCIATION,,HISTORY MUSEUM,,PO BOX 342,WINTERPORT,ME,4496,2072233996,44.63527,-68.84676,4,27,23,1,10361404,201312,0,0
8402300226,WISCASSET WATERVILLE & FARMINGTON RAILWAY MUSEUM,WISCASSET WATERVILLE & FARMINGTON RAILWAY MUSEUM,,GENERAL MUSEUM,,PO BOX 242,ALNA,ME,4535,2078824193,44.05784,-69.6191,4,15,23,1,10448408,201312,346041,333016
8402300009,WOLFE'S NECK FARM FOUNDATION,WOLFE'S NECK FARM FOUNDATION,,GENERAL MUSEUM,,184 BURNETT RD,FREEPORT,ME,4032,2078654469,43.83107,-70.06657,4,5,23,1,,,,
8402300010,WOMEN'S CHRISTIAN TEMPERANCE,WOMEN'S CHRISTIAN TEMPERANCE,,GENERAL MUSEUM,,714 CONGRESS ST,PORTLAND,ME,4102,2077737773,43.65297,-70.26946,1,5,23,1,,,,
8402600200,1839 COURT HOUSE MUSEUM,1839 COURT HOUSE MUSEUM,,GENERAL MUSEUM,,313 S CASS ST,BERRIEN SPRINGS,MI,49103,2694711202,41.94423,-86.33655,3,21,26,4,,,,
8402600223,A.E. SEAMAN MINERALOGICAL MUSEUM,A.E. SEAMAN MINERALOGICAL MUSEUM,A.E. SEAMAN MINERAL MUSEUM,GENERAL MUSEUM,,1400 TOWNSEND DRIVE MICHIGAN TECHNOLOGICAL UNIVERSITY,HOUGHTON,MI,49931,9064872572,47.11367,-88.55744,3,61,26,4,,,,
8409500232,ABRAMS PLANETARIUM,MICHIGAN STATE UNIVERSITY,,SCIENCE & TECHNOLOGY MUSEUM OR PLANETARIUM,MICHIGAN STATE UNIVERSITY,755 SCIENCE ROAD,EAST LANSING,MI,48824,5173554676,42.7356,-84.49352,1,65,26,4,386005984,201306,,
8409500233,ACHESON PLANETARIUM,ACHESON PLANETARIUM,,SCIENCE & TECHNOLOGY MUSEUM OR PLANETARIUM,,39221 WOODWARD AVE,BLOOMFIELD HILLS,MI,48304,,42.59638,-83.25711,2,125,26,4,,,,
8402600502,AERONAUTICS MUSEUM FOUNDATION,AERONAUTICS MUSEUM FOUNDATION,,GENERAL MUSEUM,,PO BOX 40010,LANSING,MI,48901,,42.73256,-84.55568,1,65,26,4,382122975,,,
8402600386,AERONCA AIRCRAFT HISTORY MUSEUM,AERONCA AIRCRAFT HISTORY MUSEUM,,HISTORY MUSEUM,,2285 ORE CREEK LN,BRIGHTON,MI,48114,8105994035,42.56796,-83.78368,2,93,26,4,273810343,201412,0,0
8402600201,AFRICAN BEAD MUSEUM,AFRICAN BEAD MUSEUM,,GENERAL MUSEUM,,6559 GRAND RIVER AVE,DETROIT,MI,48208,3138983007,42.357,-83.11017,1,163,26,4,,,,
8409500236,AIR ZOO,AIR ZOO,,SCIENCE & TECHNOLOGY MUSEUM OR PLANETARIUM,,6151 PORTAGE ROAD,PORTAGE,MI,49002,,42.2301,-85.55738,1,77,26,4,,,,
8409500241,ALDEN B. DOW MUSEUM OF SCIENCE & ART,ALDEN B. DOW MUSEUM OF SCIENCE & ART,,SCIENCE & TECHNOLOGY MUSEUM OR PLANETARIUM,,1801 WEST ST ANDREWS ROAD,MIDLAND,MI,48640,,43.62601,-84.25203,4,111,26,4,,,,
8402600213,ALDEN DEPOT PARK AND MUSEUM,ALDEN DEPOT PARK AND MUSEUM,,GENERAL MUSEUM,,10670 COY ST,ALDEN,MI,49612,2313314274,44.8787,-85.27653,4,79,26,4,,,,
8402600853,AMERICAN MUSEUM OF MAGIC & LUND LIBRARY,AMERICAN MUSEUM OF MAGIC INC,,GENERAL MUSEUM,,107 E MICHIGAN AVE,MARSHALL,MI,49068,2697817570,42.27195,-84.95458,3,25,26,4,383331173,201312,105369,100161
8402600206,ANDREW J. BLACKBIRD MUSEUM,ANDREW J. BLACKBIRD MUSEUM,,GENERAL MUSEUM,,368 EAST MAIN STREET,HARBOR SPRINGS,MI,49740,,45.43046,-84.98492,4,47,26,4,,,,
8402600316,ANN ARBOR ART ASSOCIATION,ANN ARBOR ART ASSOCIATION,,ART MUSEUM,,117 W LIBERTY ST,ANN ARBOR,MI,48104,7349948004,42.2795,-83.74877,1,161,26,4,237205537,201308,804549,677859
8402600537,ANN ARBOR HANDS-ON MUSEUM,ANN ARBOR HANDS ON MUSEUM,ANN ARBOR HANDS-ON MUSEUM,CHILDREN'S MUSEUM,,220 E ANN ST,ANN ARBOR,MI,48104,7349955439,42.28222,-83.74693,1,161,26,4,382236345,201409,2669251,2544496
8402600222,ANONKAS WITCH MUSEUM,ANONKAS WITCH MUSEUM,,GENERAL MUSEUM,,119 N STATE ST,CARO,MI,48723,9896737747,43.48927,-83.39614,3,157,26,4,,,,
