Museum ID,Museum Name,Legal Name,Alternate Name,Museum Type,Institution Name,Street Address,City,State,Zip Code,Phone Number,Latitude,Longitude,Locale Code (NCES),County Code (FIPS),State Code (FIPS),Region Code (AAM),Employer ID Number,Tax Period,Income,Revenue
8409503220,FRANCES YOUNG TANG TEACHING MUSEUM & ART GALLERY,SKIDMORE COLLEGE,,ART MUSEUM,SKIDMORE COLLEGE,815 NORTH BROADWAY,SARATOGA SPRINGS,NY,12866,,43.09597,-73.77961,2,91,36,2,141338562,201405,213756654,213630856
8409400202,FRANKLIN D. ROOSEVELT PRESIDENTIAL LIBRARY AND MUSEUM,FRANKLIN D. ROOSEVELT PRESIDENTIAL LIBRARY AND MUSEUM,,GENERAL MUSEUM,,4079 ALBANY POST RD,HYDE PARK,NY,12538,,41.76761,-73.93413,2,27,36,2,,,,
8403600788,FRANKLIN FURNANCE ARCHIVE,FRANKLIN FURNANCE ARCHIVE INC,FRANKLIN FURNACE ARCHIVE,GENERAL MUSEUM,,80 HANSON PL STE 301,BROOKLYN,NY,11217,7183987255,40.68542,-73.97429,1,47,36,2,132879766,201407,290448,290448
8403600826,FREDERIC REMINGTON ART MUSEUM,FREDERIC REMINGTON ART MUSEUM,,ART MUSEUM,,303 WASHINGTON ST,OGDENSBURG,NY,13669,3153932425,44.69861,-75.49351,3,89,36,2,133179600,201312,1194697,1107257
8403601480,FREDERICK DOUGLAS MUSEUM,FREDERICK DOUGLAS MUSEUM CULTURAL,,GENERAL MUSEUM,,300 E MAIN ST,ROCHESTER,NY,14604,5855463960,43.1579,-77.6034,1,55,36,2,161463186,,,
8403600285,FREDERICK DOUGLASS RESOURCE CENER,FREDERICK DOUGLASS RESOURCE CENER,,GENERAL MUSEUM,,36 KING ST,ROCHESTER,NY,14608,5853259190,43.15502,-77.62655,1,55,36,2,,,,
8403601844,FREDERICK W VANDERBILT GARDEN,FREDERICK W VANDERBILT GARDEN ASSOCIATION,,GENERAL MUSEUM,,PO BOX 239,HYDE PARK,NY,12538,8452297770,41.80145,-73.9395,4,27,36,2,222596204,201312,34500,34500
8403600277,FREEDOMS JOURNEY FOUNDATION,FREEDOMS JOURNEY FOUNDATION,,GENERAL MUSEUM,,231 W 142ND ST,NEW YORK,NY,10030,2122344926,40.82054,-73.94186,1,61,36,2,,,,
8403600742,FRICK COLLECTION,FRICK COLLECTION,,ART MUSEUM,,1 E 70TH ST,NEW YORK,NY,10021,2122880700,40.77121,-73.96793,1,61,36,2,131624012,201306,80573743,29520866
8403601701,FUND FOR REMEMBERANCE,FUND FOR REMEMBRANCE,,GENERAL MUSEUM,,10 EAST 40TH STREET 48TH FLOOR,NEW YORK,NY,10016,,40.75269,-73.97587,1,61,36,2,203274876,201312,0,0
8409503247,GALLERY,GALLERY,,ART MUSEUM,ONONDAGA COMMUNITY COLLEGE,4585 WEST SENECA TURNPIKE申申申申申申申申申申申申申申申,SYRACUSE,NY,13215,3154982000,43.00166,-76.19464,4,67,36,2,160973001,,,
8403601851,GALLERY 53 ARTWORKS,GALLERY 53 ARTWORKS,,ART MUSEUM,,PO BOX 618,COOPERSTOWN,NY,13326,6075479692,42.70089,-74.92585,4,77,36,2,222710088,,,
8409503275,GALLERY AT JEFFERSON COMMUNITY COLLEGE,GALLERY AT JEFFERSON COMMUNITY COLLEGE,,ART MUSEUM,JEFFERSON COMMUNITY COLLEGE,1220 COFFEEN ST,WATERTOWN,NY,13601,,43.98742,-75.93967,4,45,36,2,223065812,,,
8409503277,GALLERY AT SUNY BROOME,GALLERY AT SUNY BROOME,,ART MUSEUM,SUNY BROOME COMMUNITY COLLEGE,907 UPPER FRONT ST,BINGHAMTON,NY,13905,,42.13669,-75.90507,4,7,36,2,161393336,,,
8403600530,GALLERY NORTH,GALLERY NORTH INC,,ART MUSEUM,,90 N COUNTRY RD,SETAUKET,NY,11733,6317512676,40.93492,-73.10671,2,,36,2,112368016,201309,585974,357088
8403601174,GALWAY PRESERVATION SOCIETY,GALWAY PRESERVATION SOCIETY,,HISTORY MUSEUM,,PO BOX 276,GALWAY,NY,12074,,43.04693,-74.04425,4,91,36,2,141789769,201406,0,0
8403600502,GARIBALDI MEUCCI MUSEUM,GARIBALDI MEUCCI MUSEUM,GARIBALDI MEUCCI MUSEUM,HISTORY MUSEUM,,420 TOMPKINS AVE,STATEN ISLAND,NY,10305,7184421608,40.61577,-74.07406,1,85,36,2,61725844,201403,192355,168892
8403601040,GARRISON ART CENTER,GARRISON ART CENTER,,ART MUSEUM,,PO BOX 4,GARRISON,NY,10524,8454243960,41.3839,-73.94469,4,79,36,2,136201469,201312,473274,406895
8409501472,GENESEE COUNTRY VILLAGE & MUSEUM,GENESEE COUNTRY VILLAGE & MUSEUM,,GENERAL MUSEUM,,1410 FLINT HILL ROAD,MUMFORD,NY,14511,5852948267,42.99396,-77.86244,4,55,36,2,,,,
8403601323,GENESEE COUNTRY VILLAGE & MUSEUM,GENESEE COUNTRY MUSEUM,,HISTORY MUSEUM,,1410 FLINT HILL ROAD,MUMFORD,NY,14511,5855386822,42.99396,-77.86244,4,55,36,2,160918567,201312,5514892,3623138
8403600293,GENESEE COUNTRY VILLAGE AND MUSEUM,GENESEE COUNTRY VILLAGE AND MUSEUM,,GENERAL MUSEUM,,1410 FLINT HILL RD,MUMFORD,NY,14511,5855386822,42.99396,-77.86244,4,55,36,2,,,,
8403600472,GENESEE WARBIRDS,GENESEE WARBIRDS,,GENERAL MUSEUM,,16 WEST MAIN STREET SUITE 310,ROCHESTER,NY,14614,,43.15569,-77.61298,1,55,36,2,30608823,201412,0,0
8403600311,GENESIS II MUSEUM,GENESIS II MUSEUM,,GENERAL MUSEUM,,2376 7TH AVE,NEW YORK,NY,10030,2126903800,40.81781,-73.94197,1,61,36,2,,,,
8403600318,GENESIS II MUSEUM OF INTERNATIONAL BLACK CULTURE,GENESIS II MUSEUM OF INTERNATIONAL BLACK CULTURE,,GENERAL MUSEUM,,2376 ADAM CLAYTON POWELL JR BLVD,NEW YORK,NY,10030,2126903800,40.81781,-73.94197,1,61,36,2,,,,
8403601302,GEORGE EASTMAN HOUSE - INTERNATIONAL MUSEUM OF PHOTOGRAPHY AND FILM,GEORGE EASTMAN HOUSE,KODAK MUSEUM,GENERAL MUSEUM,,900 EAST AVE,ROCHESTER,NY,14607,5852713361,43.15157,-77.58032,1,55,36,2,160743991,201312,7800376,7540403
8409503309,GEORGE申WATERS GALLERY,ELMIRA COLLEGE,,ART MUSEUM,ELMIRA COLLEGE,ONE PARK PLACE,ELMIRA,NY,14901,,42.09321,-76.81027,1,15,36,2,160743996,201306,119478284,72876680
8403600286,GEORGI MUSEUM AND PARK CENTER,GEORGI MUSEUM AND PARK CENTER,,GENERAL MUSEUM,,ADAMS ST,SHUSHAN,NY,12873,5188543773,43.10989,-73.31031,4,115,36,2,,,,
8403601654,GERMAN AMERICAN HALL OF FAME,FRIENDS OF GERMAN AMERICAN HALL OF FAME INC,,GENERAL MUSEUM,,1435 BAY BLVD,ATLANTIC BCH,NY,11509,5162390741,40.58855,-73.71494,2,59,36,2,200525328,201312,25316,25316
8403600312,GILBERT AND LILA SILVERMAN FOUNDATION,GILBERT AND LILA SILVERMAN FOUNDATION,,GENERAL MUSEUM,,488 GREENWICH ST,NEW YORK,NY,10013,2123430661,40.72522,-74.00944,1,61,36,2,382839549,,,
8403600315,GIMPEL AND WEITZENHOFFER,GIMPEL AND WEITZENHOFFER,,GENERAL MUSEUM,,415 W 23RD ST,NEW YORK,NY,10011,2129256090,40.74743,-74.00248,1,61,36,2,,,,
8403600892,GIRONA MUSEUM AND INSTITUTE,FRIENDS OF THE GIRONA MUSEUM AND INSTITUTE INC,,GENERAL MUSEUM,,501 LEXINGTON AVE,NYC,NY,10017,2125833181,40.75472,-73.97338,1,61,36,2,133709121,,,
8403601340,GLADDING INTERNATIONAL FISHING MUSEUM,GLADDING INTERNATIONAL FISHING MUSEUM INC,,GENERAL MUSEUM,,LOCAL,SOUTH OTSELIC,NY,13155,,42.65857,-75.78017,4,,36,2,161007833,,,
8403600276,GLENN H. CURTISS MUSEUM,GLENN H. CURTISS MUSEUM,,GENERAL MUSEUM,,8419 RTE 54,HAMMONDSPORT,NY,14840,6075692160,42.39604,-77.23557,4,101,36,2,,,,
8403601108,GOMEZ FOUNDATION FOR MILL HOUSE,GOMEZ FOUNDATION FOR MILL HOUSE,GOMEZ FOUNDATION FOR MILL HOUSE,HISTORY MUSEUM,,15 WEST 16TH ST 6TH FLOOR,NEW YORK,NY,10011,8452363126,40.73761,-73.99309,1,61,36,2,141613070,201312,525982,500414
8403602010,GOUVERNEUR MUSEUM,GOUVERNEUR HISTORICAL ASSOCIATION,,GENERAL MUSEUM,,30 CHURCH ST,GOUVERNEUR,NY,13642,3152870570,44.33513,-75.46756,3,89,36,2,237415535,201412,0,0
8403602153,GRAND STREET COMMUNITY ARTS,GRAND STREET COMMUNITY ARTS INC,,ART MUSEUM,,14 WILBUR ST,ALBANY,NY,12202,5184330679,42.64567,-73.75677,1,1,36,2,300195212,201312,76243,76243
8403600290,GRANT COTTAGE,FRIENDS OF THE ULYSSES S GRANT COTTAGE,,GENERAL MUSEUM,,MOUNT MCGREGOR,WILTON,NY,12831,5185844353,43.17796,-73.74653,2,91,36,2,141747814,201312,80126,61107
8403602165,GREAT NECK HISTORICAL SOCIETY,GREAT NECK HISTORICAL SOCIETY,,NATURAL HISTORY MUSEUM,,131 ALLENWOOD RD,GREAT NECK,NY,11023,5164668954,40.79577,-73.7246,2,59,36,2,300591513,201312,3397,3397
8403600517,GREAT NECK LIBRARY,GREAT NECK LIBRARY,,GENERAL MUSEUM,,159 BAYVIEW AVE,GREAT NECK,NY,11023,5164668055,40.79704,-73.74647,2,59,36,2,111855653,201406,8921687,0
8403601448,GREATER BUFFALO SPORTS HALL OF FAME,GREATER BUFFALO SPORTS HALL OF FAME INC,,GENERAL MUSEUM,,703 WASHINGTON ST,BUFFALO,NY,14203,7168552177,42.89296,-78.87054,1,29,36,2,161388599,201312,100267,94837
8403600448,GREATER FLEISCHMANNS MUSEUM OF MEMORIES,GREATER FLEISCHMANNS MUSEUM OF MEMORIES,,GENERAL MUSEUM,,PO BOX 914,FLEISCHMANNS,NY,12430,,42.19403,-74.51912,4,25,36,2,10826172,201412,0,0
8403600800,GREATER HUDSON HERITAGE NETWORK,GREATER HUDSON HERITAGE NETWORK,,HISTORY MUSEUM,,2199 SAW MILL RIVER ROAD,ELMSFORD,NY,10523,9145926726,41.0471,-73.82251,2,119,36,2,132974154,201308,275222,275222
8403601264,GREATER MILFORD HISTORICAL ASSOCIATION,GREATER MILFORD HISTORICAL ASSOCIATION,,HISTORY MUSEUM,,PO BOX 142,MILFORD,NY,13807,,42.61202,-74.98088,4,77,36,2,146085467,201312,21875,21875
8403601869,GREATER SYRACUSE SPORTS HALL FAME,GREATER SYRACUSE SPORTS HALL FAME INC,,GENERAL MUSEUM,,16 ORANGEWOOD DRIVE,LIVERPOOL,NY,13090,3156573718,43.14784,-76.22312,2,,36,2,222933528,201406,41405,41405
8403600546,GREEK CULTURAL CENTER,GREEK CULTURAL CENTER INC,,GENERAL MUSEUM,,2718 HOYT AVE S,ASTORIA,NY,11102,7187267329,40.76879,-73.92109,1,81,36,2,112468882,201406,105023,105023
8403600642,GREEK MUSEUM,GREEK MUSEUM,,HISTORY MUSEUM,,16 MUDFORD AVE,EAST HAMPTON,NY,11937,5168684092,40.6311,-73.57994,2,59,36,2,113333011,200912,0,0
8403602265,GREEN INSPIRED ART,GREEN INSPIRED ART INC,,ART MUSEUM,,40 W 15TH ST LOFT,NEW YORK,NY,10011,,40.73714,-73.99443,1,61,36,2,461846053,201312,0,0
8403600301,GREENPOINT MONITER MUSEUM,GREENPOINT MONITOR MUSEUM,,HISTORY MUSEUM,,1101 LORIMER ST,BROOKLYN,NY,11222,7183832637,40.72885,-73.9512,1,47,36,2,113332514,201312,8072,8072
8409503337,GREY ART GALLERY AND STUDY CENTER,NEW YORK UNIVERSITY,,ART MUSEUM,NEW YORK UNIVERSITY,100 WASHINGTON SQUARE EAST,NEW YORK,NY,10003,2129986780,40.73647,-73.98795,1,61,36,2,135562308,201308,5674037323,4593364263
8403601637,GREYTON H TAYLOR WINE MUSEUM,GREYTON H TAYLOR WINE MUSEUM,,HISTORY MUSEUM,,PO BOX 458,HAMMONDSPORT,NY,14840,6078684814,42.44607,-77.18227,4,101,36,2,166098233,201312,1068,1068
8409503339,GROSVENOR ART GALLERY,GROSVENOR ART GALLERY,,ART MUSEUM,SUNY COLLEGE OF AGRICULTURE AND TECHNOLOGY AT COBLESKILL,RT 7,COBLESKILL,NY,12043,,42.69216,-74.49863,4,,36,2,146013200,,,
8403600275,GUGGENHEIM MUSEUM,SOLOMON R GUGGENHEIM FOUNDATION,SOLOMON R. GUGGENHEIM FOUNDATION,ART MUSEUM,,87 35TH ST,BROOKLYN,NY,11232,2124233500,40.78309,-73.95916,1,61,36,2,135562233,201312,169806693,77901649
8403600305,GUILD HALL MUSEUM,GUILD HALL MUSEUM,,GENERAL MUSEUM,,158 MAIN STREET,EAST HAMPTON,NY,11937,6313240806,40.93787,-72.24072,4,103,36,2,,,,
8403601892,H LEE WHITE MARINE MUSEUM GUILD,H LEE WHITE MARINE MUSEUM GUILD INC,,HISTORY MUSEUM,,PO BOX 101,OSWEGO,NY,13126,3153420480,43.44585,-76.49652,3,75,36,2,223267814,201404,193013,177082
8403600321,HALL OF FAME COMPLEX,HALL OF FAME COMPLEX,,GENERAL MUSEUM,,HISTORIC PL,NEW YORK,NY,10453,,40.85224,-73.91056,1,,36,2,,,,
8409501495,HALL OF FAME FOR GREAT AMERICANS,HALL OF FAME FOR GREAT AMERICANS,,GENERAL MUSEUM,CUNY BRONX COMMUNITY COLLEGE,2155 UNIVERSITY AVENUE,BRONX,NY,10453,7182895170,40.85528,-73.91269,1,5,36,2,136017865,,,
8403600280,HALL OF FAME-GREAT AMERICANS,HALL OF FAME-GREAT AMERICANS,,GENERAL MUSEUM,,UNIVERSITY AVE,BRONX,NY,10453,7182895170,40.85528,-73.91269,1,5,36,2,,,,
8403600316,HALL OF HISTORY,HALL OF HISTORY,,GENERAL MUSEUM,,1 RIVER ROAD BUILDING 28-310,SCHENECTADY,NY,12345,,42.81565,-73.94232,1,93,36,2,,,,
8403601361,HALLWALLS,HALLWALLS INC,,ART MUSEUM,,341 DELAWARD AVENUE,BUFFALO,NY,14202,,42.89368,-78.87527,1,29,36,2,161104232,201308,317853,302053
8403600272,HALSEY HSE MUSEUM,HALSEY HSE MUSEUM,,GENERAL MUSEUM,,249 S MAIN ST,SOUTHAMPTON,NY,11968,6312833527,40.87734,-72.38827,4,103,36,2,,,,
8403600294,HAMBURG NATURAL HISTORY SOCIETY,HAMBURG NATURAL HISTORY SOCIETY INC,,NATURAL HISTORY MUSEUM,,3556 LAKE SHORE RD,BUFFALO,NY,14219,7166274560,42.79218,-78.84916,2,29,36,2,161441252,201312,228015,220799
8403601011,HAMMOND MUSEUM,HAMMOND MUSEUM INC,,GENERAL MUSEUM,,PO BOX 326,NORTH SALEM,NY,10560,9146695033,41.33325,-73.58398,4,119,36,2,136111418,201312,166380,166380
8403601385,HANDWEAVING MUSEUM AND ARTS CENTER,HANDWEAVING MUSEUM AND ARTS CENTER,,ART MUSEUM,,314 JOHN ST,CLAYTON,NY,13624,3156864123,44.24056,-76.08653,4,45,36,2,161181668,201312,258284,228797
8409503361,HANDWERKER GALLERY,ITHACA COLLEGE,,ART MUSEUM,ITHACA COLLEGE,1170 GANNETT CTR,ITHACA,NY,14850,6072743018,42.41569,-76.49725,2,109,36,2,150532204,201405,387758967,330969510
8409501500,HANFORD MILLS MUSEUM,HANFORD MILLS MUSEUM,,GENERAL MUSEUM,,PO BOX 99,EAST MEREDITH,NY,13757,6072785744,42.40684,-74.87567,4,25,36,2,237321530,201312,484196,479606
8403601981,HANFORD MILLS MUSEUM AT EAST MEREDITH,HANFORD MILLS MUSEUM AT EAST MEREDITH,,HISTORY MUSEUM,,PO BOX 99,EAST MEREDITH,NY,13757,6072785744,42.40684,-74.87567,4,,36,2,237321530,201312,484196,479606
8409400240,HARBOR DEFENESE MUSEUM,HARBOR DEFENESE MUSEUM,,GENERAL MUSEUM,,USAG FORT HAMILTON,BROOKLYN,NY,11252,7186304349,40.60754,-74.02677,1,,36,2,,,,
8403601055,HARNESS RACING MUSEUM AND HALL OF FAME,HARNESS RACING MUSEUM AND HALL OF FAME,,GENERAL MUSEUM,,240 MAIN ST,GOSHEN,NY,10924,8452946330,41.40346,-74.32007,2,71,36,2,141368198,201404,1521250,1279066
8403601528,HARRIET TUBMAN HOME,HARRIET TUBMAN HOME,,HISTORY MUSEUM,,180 SOUTH STREET RD,AUBURN,NY,13021,,42.89938,-76.55272,3,11,36,2,161534405,201312,272996,272996
8403600942,HARRY SMITH ARCHIVES,HARRY SMITH ARCHIVES INC,,GENERAL MUSEUM,,300 E 39TH ST APT 18B,NEW YORK,NY,10016,,40.73495,-73.97989,1,61,36,2,133937106,201312,25174,25174
8409501505,HARTWICK COLLEGE ARCHIVES,HARTWICK COLLEGE,,GENERAL MUSEUM,HARTWICK COLLEGE,1 HARTWICK DRIVE,ONEONTA,NY,13820,,42.46099,-75.07022,3,77,36,2,150533561,201306,109144435,81600346
8403600943,HAVERSTRAW BRICK MUSEUM,HAVERSTRAW BRICK MUSEUM,,GENERAL MUSEUM,,217 ROUTE 9W,HAVERSTRAW,NY,10927,8459473505,41.19647,-73.96382,2,87,36,2,133939698,201212,30250,27690
8403600857,HAVERSTRAW SPORTS HALL OF FAME,HAVERSTRAW SPORTS HALL OF FAME INC. NORTH ROCKLAND SPORTS HA,,GENERAL MUSEUM,,85 NEW MAIN STREET,HAVERSTRAW,NY,10984,,41.19521,-73.96842,2,87,36,2,133416131,,,
8409500512,HAYDEN PLANETARIUM,HAYDEN PLANETARIUM,,SCIENCE & TECHNOLOGY MUSEUM OR PLANETARIUM,,CENTRAL PARK WEST AT 79TH STREET,NEW YORK,NY,10024,,40.77949,-73.97611,1,61,36,2,,,,
8403601716,HEART GALLERY NYC,HEART GALLERY NYC INC,,ART MUSEUM,,PO BOX 606,NEW YORK,NY,10028,2129658699,40.76394,-73.95815,1,61,36,2,203869806,201312,134904,134904
8403601659,HEARTLAND LIVING MUSEUM,HEARTLAND LIVING MUSEUM,,HISTORY MUSEUM,,25465 NYS ROUTE 342,EVANS MILLS,NY,13637,,44.10444,-75.78816,4,45,36,2,200651409,201412,0,0
8403600723,HECKSCHER MUSEUM,HECKSCHER MUSEUM,HECKSCHER MUSEUM OF ART,ART MUSEUM,,2 PRIME AVE,HUNTINGTON,NY,11743,6313513250,40.87541,-73.42235,2,103,36,2,116038031,201312,5515420,1377487
8403600945,HENDRICK I. LOTT HOUSE,HENDRICK I LOTT HOUSE PRESERVATION ASSOCIATION,,HISTORY MUSEUM,,1940 E36 ST,BROOKLYN,NY,11234,9403368478,40.61022,-73.93229,1,47,36,2,133945416,201312,0,0
8403600046,HENRY L. FERGUSON MUSEUM,HENRY L FERGUSON MUSEUM,,NATURAL HISTORY MUSEUM,,PO BOX 554,FISHERS ISLE,NY,6390,6317887239,41.26376,-72.01708,4,103,36,2,116015380,201412,766050,637259
8409503400,HERBERT F. JOHNSON MUSEUM OF ART,CORNELL UNIVERSITY,HERBERT F. JOHNSON MUSEUM OF ART,ART MUSEUM,CORNELL UNIVERSITY,114 CENTRAL AVENUE,ITHACA,NY,14853,6072556464,42.43431,-76.46313,4,109,36,2,150532082,201306,10650597555,3372319847
8403601514,HERITAGE GRIST MILL ASSOCIATION,HERITAGE GRIST MILL ASSOCIATION INC,,HISTORY MUSEUM,,47 REYNOLDS ROAD,NORWOOD,NY,13668,,44.74533,-74.95477,4,89,36,2,161512121,201112,0,0
8403602133,HERITAGE MUSEUM OF EPIRUS,HERITAGE MUSEUM OF EPIRUS,,GENERAL MUSEUM,,2514 BROADWAY 3RD FLOOR,ASTORIA,NY,11106,7182743753,40.76306,-73.9277,1,81,36,2,273196777,,,
8409501517,HERKIMER COMMUNITY MUSEUM,HERKIMER COMMUNITY MUSEUM,,GENERAL MUSEUM,HERKIMER COUNTY COMMUNITY COLLEGE,100 RESERVOIR ROAD,HERKIMER,NY,13350,3158660300,43.03099,-74.9999,4,43,36,2,160919625,,,
8403602224,HERMIONE-LA FAYETTE IN AMERICA,FRIENDS OF HERMIONE-LA FAYETTE IN AMERICA INC,,HISTORY MUSEUM,,174 PLYMOUTH DR,SCARSDALE,NY,10583,,40.97837,-73.78357,2,119,36,2,412248565,201312,101130,101130
8403600310,HERSCHELL CARROUSEL FACTORY MUSEUM,HERSCHELL CARROUSEL FACTORY MUSEUM,,GENERAL MUSEUM,,180 THOMPSON STREET,NORTH TONAWANDA,NY,14120,7166931885,43.02955,-78.87257,2,63,36,2,,,,
8409503402,HESSEL MUSEUM OF ART,BARD COLLEGE,,ART MUSEUM,BARD COLLEGE,33 GARDEN ROAD,ANNANDALE-ON-HUDSON,NY,12504,8457587598,42.02302,-73.90659,3,27,36,2,141713034,201306,263891112,202883237
8409503405,HEWITT GALLERY OF ART,MARYMOUNT MANHATTAN COLLEGE,,ART MUSEUM,MARYMOUNT MANHATTAN COLLEGE,221 E 71ST ST,NEW YORK,NY,10021,,40.76894,-73.9606,1,61,36,2,131628206,201306,75401146,60715505
8403600524,HICKSVILLE GREGORY MUSEUM,HICKSVILLE GREGORY MUSEUM,,NATURAL HISTORY MUSEUM,,1 HEITZ PL,HICKSVILLE,NY,11801,5168227505,40.76861,-73.52154,2,59,36,2,112124537,201312,93565,86331
8409503412,HILLWOOD ART MUSUEM,LONG ISLAND UNIVERSITY,,ART MUSEUM,LONG ISLAND UNIVERSITY,720 NORTHERN BOULEVARD,BROOKESVILLE,NY,11548,5162992900,40.81064,-73.6256,2,59,36,2,111633516,201308,516157129,507261663
8409500520,HIRSCH OBSERVATORY,RENSSELAER POLYTECHNIC INSTITUTE,,SCIENCE & TECHNOLOGY MUSEUM OR PLANETARIUM,RENSSELAER POLYTECHNIC INSTITUTE,110 8TH STREET,TROY,NY,12180,5182766000,42.73289,-73.68348,1,83,36,2,141340095,201306,625747196,484049837
8403602019,HISTORIC GRAND PRIX,HISTORIC GRAND PRIX,,GENERAL MUSEUM,,4 FINCH RD,NORTH SALEM,NY,10560,,41.35605,-73.56512,4,119,36,2,260011702,,,
8403601211,HISTORIC GROOMS TAVERN,FRIENDS OF HISTORIC GROOMS TAVERN,,HISTORY MUSEUM,,PO BOX 1166,CLIFTON PARK,NY,12065,5183716667,42.83207,-73.84403,4,91,36,2,141832888,201408,0,0
8403602012,HISTORIC PALMYRA,HISTORIC PALMYRA INC,,HISTORY MUSEUM,,132 MARKET ST,PALMYRA,NY,14522,3155976981,43.06392,-77.22954,3,117,36,2,237443013,201405,109032,93126
8409501535,HOFSTA UNIVERSITY MUSEUM,HOFSTRA UNIVERSITY,,GENERAL MUSEUM,HOFSTRA UNIVERSITY HEMPSTEAD,1000 FULTON AVENUE,HEMPSTEAD,NY,11550,8004637872,40.70568,-73.61878,2,59,36,2,111630906,201308,582661013,469326286
8403600262,HOFSTRA MUSEUM,HOFSTRA MUSEUM,,GENERAL MUSEUM,,112 HOFSTRA UNIVERSITY,HEMPSTEAD,NY,11549,5164635672,40.70568,-73.61878,2,59,36,2,,,,
8403600245,HOME SWEET HOME MUSEUM,HOME SWEET HOME MUSEUM,,GENERAL MUSEUM,,14 JAMES LANE,EAST HAMPTON,NY,11937,6313240713,40.98768,-72.21731,3,103,36,2,,,,
8403601718,HOMEVILLE MUSEUM,HOMEVILLE MUSEUM INC,,HISTORY MUSEUM,,PO BOX 133,HOMER,NY,13077,6072994185,42.59349,-76.18604,3,23,36,2,204130195,201406,0,0
8403600253,HORACON MUSEUM,HORACON MUSEUM,,GENERAL MUSEUM,,133 CORNELIA ST,PLATTSBURGH,NY,12901,5185667534,44.69878,-73.46091,3,19,36,2,,,,
8403600227,HORTON POINT LIGHTHOUSE AND NAUTICAL MUSEUM,SOUTHOLD HISTORICAL SOCIETY INC,,GENERAL MUSEUM,,LIGHTHOUSE RD,SOUTHOLD,NY,11971,6317652101,41.05731,-72.4223,3,103,36,2,116023750,201312,547206,323487
8409400265,HORWOOD STAINED GLASS MUSEUM,HORWOOD STAINED GLASS MUSEUM,,GENERAL MUSEUM,,223 TALLMAN RD,OGDENSBURG,NY,13669,,44.59935,-75.51466,4,89,36,2,465686975,,,
8409503421,HOUGHTON HOUSE GALLERY,HOBART AND WILLIAM SMITH COLLEGES,,ART MUSEUM,HOBART AND WILLIAM SMITH COLLEGES,HOBART AND WILLIAM SMITH COLLEGES,GENEVA,NY,14456,3157813000,42.85702,-76.9842,4,69,36,2,160743040,201405,278866059,161787393
8403601438,HOWLAND STONE STORE MUSEUM,HOWLAND STONE STORE MUSEUM,,GENERAL MUSEUM,,PO BOX 124,AURORA,NY,13026,3153645587,42.75961,-76.62098,4,11,36,2,161355567,201312,47619,45584
8403600269,HRVOL HOUSE MUSEUM,HRVOL HOUSE MUSEUM,,GENERAL MUSEUM,,2685 W CREEK RD,NEWFANE,NY,14108,7167786151,43.28457,-78.71793,4,63,36,2,,,,
8403600950,HUDSON FISHERIES TRUST,HUDSON FISHERIES TRUST INC,,GENERAL MUSEUM,,197 MAIN ST,BEACON,NY,12508,8458311750,41.50758,-73.97459,2,27,36,2,133967824,,,
8403600257,HUDSON MOHAWK INDUSTRIAL GATEWAY,HUDSON MOHAWK INDUSTRIAL GATEWAY,,HISTORY MUSEUM,,1 E INDUSTRIAL PKWY,TROY,NY,12180,5182745267,42.73034,-73.66212,1,,36,2,237269676,201312,149281,139738
8403601790,HUDSON RIVER MARITIME MUSEUM,HUDSON RIVER MARITIME MUSEUM,,GENERAL MUSEUM,,50 RONDOUT LNDG,KINGSTON,NY,12401,8453380071,41.91867,-73.98538,1,111,36,2,222325506,201312,344525,344525
8409500527,HUDSON RIVER MUSEUM,HUDSON RIVER MUSEUM,,SCIENCE & TECHNOLOGY MUSEUM OR PLANETARIUM,,511 WARBURTON AVENUE,YONKERS,NY,10701,,40.95408,-73.89556,2,119,36,2,132670081,201406,4525099,3048411
8403600781,HUDSON RIVER MUSEUM OF WESTCHESTER,HUDSON RIVER MUSEUM OF WESTCHESTER,HUDSON RIVER MUSEUM OF WESTCHESTER,ART MUSEUM,,511 WARBURTON AVE,YONKERS,NY,10701,9149634550,40.95001,-73.8961,2,119,36,2,132670081,201406,4525099,3048411
8403600986,HUDSON VALLEY CENTER FOR CONTEMPORARY ART,HUDSON VALLEY CENTER FOR CONTEMPORARY ART,HUDSON VALLEY CENTER FOR CONTEMPORARY ART,ART MUSEUM,,1701 MAIN ST,PEEKSKILL,NY,10566,9147880100,41.29361,-73.90725,2,119,36,2,134182500,201312,140751,140751
8403600891,HUDSON VALLEY CHILDREN'S MUSEUM,HUDSON VALLEY CHILDREN'S MUSEUM,,CHILDREN'S MUSEUM,,NANUET MALL,NANUET,NY,10954,8457359720,41.10116,-74.0162,2,87,36,2,133685068,,,
8403601134,HUDSON VALLEY OLD TIME POWER ASSOCIATION,HUDSON VALLEY OLD TIME POWER ASSOCIATION INC,,GENERAL MUSEUM,,PO BOX 47,CLAVERACK,NY,12513,,42.22323,-73.71476,4,21,36,2,141729742,201312,41023,39208
8403601750,HULL HOUSE FOUNDATION,HULL HOUSE FOUNDATION,,HISTORY MUSEUM,,5976 GENESEE ST,LANCASTER,NY,14086,7166816451,42.94463,-78.61725,4,29,36,2,208086902,201312,181810,171744
